iter	Passed	Remaining
1658	65541	329522
1659	65585	329505
1660	65625	329469
1661	65667	329442
1662	65708	329412
1663	65749	329380
1664	65790	329347
1665	65833	329324
1666	65872	329284
1667	65915	329261
1668	65955	329225
1669	65996	329193
1670	66040	329172
1671	66081	329143
1672	66122	329109
1673	66163	329077
1674	66206	329056
1675	66247	329025
1676	66289	328995
1677	66328	328956
1678	66371	328931
1679	66412	328899
1680	66449	328848
1681	66490	328816
1682	66533	328793
1683	66576	328771
1684	66617	328739
1685	66659	328709
1686	66699	328675
1687	66740	328642
1688	66781	328610
1689	66822	328576
1690	66863	328544
1691	66905	328517
1692	66948	328495
1693	66988	328457
1694	67032	328438
1695	67074	328409
1696	67115	328377
1697	67156	328346
1698	67197	328312
1699	67238	328280
1700	67281	328257
1701	67321	328223
1702	67360	328177
1703	67400	328144
1704	67442	328115
1705	67483	328081
1706	67525	328056
1707	67567	328025
1708	67607	327991
1709	67649	327963
1710	67690	327930
1711	67729	327886
1712	67771	327860
1713	67813	327831
1714	67855	327803
1715	67897	327773
1716	67937	327740
1717	67980	327716
1718	68020	327679
1719	68062	327647
1720	68101	327608
1721	68143	327577
1722	68183	327544
1723	68224	327509
1724	68265	327475
1725	68307	327448
1726	68345	327401
1727	68385	327362
1728	68425	327326
1729	68464	327286
1730	68502	327235
1731	68543	327205
1732	68579	327145
1733	68619	327108
1734	68659	327072
1735	68699	327034
1736	68741	327005
1737	68781	326970
1738	68823	326942
1739	68864	326910
1740	68907	326884
1741	68947	326848
1742	68988	326814
1743	69031	326789
1744	69073	326760
1745	69114	326730
1746	69156	326700
1747	69199	326679
1748	69244	326664
1749	69285	326630
1750	69328	326606
1751	69369	326573
1752	69411	326547
1753	69453	326518
1754	69495	326489
1755	69536	326455
1756	69576	326420
1757	69617	326386
1758	69657	326347
1759	69697	326309
1760	69737	326273
1761	69780	326249
1762	69822	326220
1763	69862	326182
1764	69904	326152
1765	69943	326112
1766	69983	326076
1767	70025	326048
1768	70069	326024
1769	70108	325986
1770	70149	325950
1771	70191	325922
1772	70230	325879
1773	70271	325845
1774	70310	325803
1775	70351	325771
1776	70392	325738
1777	70433	325707
1778	70475	325675
1779	70516	325641
1780	70556	325604
1781	70601	325588
1782	70644	325568
1783	70685	325534
1784	70729	325512
1785	70769	325478
1786	70810	325442
1787	70851	325410
1788	70891	325373
1789	70931	325333
1790	70972	325302
1791	71013	325266
1792	71053	325231
1793	71095	325199
1794	71136	325166
1795	71177	325132
1796	71219	325104
1797	71260	325073
1798	71302	325043
1799	71343	325008
1800	71383	324972
1801	71423	324934
1802	71465	324904
1803	71505	324868
1804	71545	324826
1805	71587	324798
1806	71627	324763
1807	71667	324725
1808	71709	324692
1809	71749	324657
1810	71792	324630
1811	71831	324590
1812	71873	324558
1813	71913	324523
1814	71956	324496
1815	71996	324461
1816	72038	324431
1817	72079	324397
1818	72122	324372
1819	72162	324335
1820	72204	324307
1821	72246	324274
1822	72289	324251
1823	72328	324211
1824	72370	324180
1825	72404	324117
1826	72444	324075
1827	72485	324045
1828	72527	324013
1829	72569	323986
1830	72610	323951
1831	72650	323915
1832	72693	323888
1833	72735	323857
1834	72775	323822
1835	72817	323791
1836	72857	323754
1837	72901	323732
1838	72940	323691
1839	72981	323654
1840	73021	323620
1841	73062	323585
1842	73104	323554
1843	73143	323514
1844	73184	323480
1845	73226	323450
1846	73268	323418
1847	73308	323382
1848	73348	323343
1849	73387	323303
1850	73427	323262
1851	73467	323227
1852	73509	323194
1853	73553	323173
1854	73593	323138
1855	73635	323106
1856	73675	323069
1857	73715	323032
1858	73754	322989
1859	73795	322953
1860	73835	322916
1861	73876	322880
1862	73915	322838
1863	73958	322814
1864	73997	322774
1865	74040	322746
1866	74080	322708
1867	74116	322652
1868	74155	322609
1869	74197	322579
1870	74238	322545
1871	74279	322512
1872	74320	322476
1873	74362	322448
1874	74402	322410
1875	74442	322373
1876	74481	322330
1877	74522	322294
1878	74563	322262
1879	74605	322231
1880	74650	322214
1881	74690	322178
1882	74729	322135
1883	74770	322100
1884	74811	322066
1885	74851	322029
1886	74891	321991
1887	74932	321953
1888	74972	321917
1889	75012	321878
1890	75060	321874
1891	75100	321838
1892	75140	321800
1893	75182	321766
1894	75222	321730
1895	75263	321696
1896	75309	321682
1897	75349	321643
1898	75392	321619
1899	75431	321576
1900	75472	321543
1901	75513	321509
1902	75556	321480
1903	75598	321450
1904	75638	321412
1905	75678	321376
1906	75719	321342
1907	75758	321300
1908	75796	321251
1909	75835	321210
1910	75877	321179
1911	75917	321140
1912	75958	321104
1913	75998	321068
1914	76039	321033
1915	76079	320993
1916	76119	320954
1917	76159	320917
1918	76199	320881
1919	76242	320854
1920	76283	320818
1921	76323	320781
1922	76364	320747
1923	76405	320710
1924	76445	320672
1925	76487	320644
1926	76529	320612
1927	76568	320570
1928	76608	320532
1929	76647	320489
1930	76688	320454
1931	76728	320416
1932	76765	320365
1933	76805	320328
1934	76846	320294
1935	76889	320268
1936	76925	320213
1937	76965	320171
1938	77006	320140
1939	77048	320109
1940	77089	320076
1941	77130	320041
1942	77169	319999
1943	77209	319959
1944	77252	319932
1945	77292	319895
1946	77335	319866
1947	77375	319827
1948	77417	319797
1949	77460	319774
1950	77501	319739
1951	77543	319707
1952	77586	319683
1953	77630	319659
1954	77671	319625
1955	77711	319586
1956	77752	319553
1957	77793	319518
1958	77834	319482
1959	77876	319454
1960	77918	319423
1961	77960	319390
1962	78001	319355
1963	78042	319320
1964	78081	319281
1965	78124	319255
1966	78164	319214
1967	78204	319174
1968	78246	319144
1969	78287	319111
1970	78330	319084
1971	78372	319053
1972	78414	319023
1973	78454	318985
1974	78495	318951
1975	78535	318913
1976	78575	318874
1977	78617	318840
1978	78662	318823
1979	78704	318793
1980	78746	318760
1981	78786	318722
1982	78827	318688
1983	78869	318659
1984	78910	318623
1985	78952	318594
1986	78992	318555
1987	79034	318521
1988	79077	318496
1989	79118	318463
1990	79159	318426
1991	79199	318389
1992	79240	318353
1993	79282	318321
1994	79323	318289
1995	79366	318260
1996	79406	318222
1997	79448	318192
1998	79488	318153
1999	79528	318112
2000	79568	318074
2001	79610	318045
2002	79651	318010
2003	79692	317976
2004	79734	317944
2005	79775	317908
2006	79812	317859
2007	79854	317826
2008	79894	317788
2009	79934	317748
2010	79975	317714
2011	80014	317673
2012	80057	317642
2013	80097	317606
2014	80134	317557
2015	80175	317521
2016	80215	317482
2017	80255	317440
2018	80294	317400
2019	80338	317378
2020	80376	317330
2021	80416	317291
2022	80453	317240
2023	80492	317198
2024	80532	317157
2025	80573	317124
2026	80614	317090
2027	80655	317055
2028	80693	317009
2029	80735	316975
2030	80776	316941
2031	80816	316903
2032	80859	316876
2033	80899	316836
2034	80938	316795
2035	80977	316750
2036	81015	316705
2037	81053	316655
2038	81092	316615
2039	81133	316578
2040	81173	316541
2041	81213	316500
2042	81253	316461
2043	81297	316438
2044	81338	316403
2045	81378	316365
2046	81419	316330
2047	81458	316287
2048	81502	316266
2049	81543	316228
2050	81582	316187
2051	81619	316135
2052	81659	316098
2053	81699	316058
2054	81739	316019
2055	81779	315981
2056	81818	315936
2057	81856	315890
2058	81897	315854
2059	81937	315817
2060	81976	315775
2061	82017	315740
2062	82057	315700
2063	82098	315665
2064	82138	315627
2065	82177	315584
2066	82218	315547
2067	82259	315514
2068	82298	315469
2069	82338	315432
2070	82377	315390
2071	82419	315356
2072	82459	315318
2073	82498	315277
2074	82538	315237
2075	82579	315202
2076	82618	315158
2077	82658	315121
2078	82698	315082
2079	82739	315045
2080	82777	315001
2081	82820	314973
2082	82864	314947
2083	82904	314908
2084	82944	314871
2085	82985	314836
2086	83025	314798
2087	83067	314763
2088	83108	314730
2089	83151	314701
2090	83192	314666
2091	83232	314628
2092	83271	314586
2093	83312	314551
2094	83354	314518
2095	83393	314475
2096	83433	314437
2097	83474	314402
2098	83514	314362
2099	83553	314321
2100	83594	314285
2101	83634	314244
2102	83674	314208
2103	83713	314165
2104	83753	314124
2105	83795	314095
2106	83838	314064
2107	83877	314023
2108	83917	313983
2109	83957	313944
2110	84000	313917
2111	84042	313885
2112	84082	313846
2113	84122	313808
2114	84163	313772
2115	84203	313734
2116	84242	313690
2117	84282	313653
2118	84323	313616
2119	84364	313582
2120	84407	313551
2121	84447	313512
2122	84490	313487
2123	84531	313449
2124	84572	313414
2125	84612	313377
2126	84653	313341
2127	84694	313307
2128	84736	313273
2129	84776	313236
2130	84816	313194
2131	84855	313153
2132	84895	313112
2133	84936	313078
2134	84979	313049
2135	85020	313016
2136	85061	312978
2137	85100	312935
2138	85140	312897
2139	85182	312865
2140	85223	312829
2141	85265	312798
2142	85306	312765
2143	85350	312740
2144	85392	312707
2145	85432	312667
2146	85472	312629
2147	85514	312597
2148	85557	312569
2149	85597	312532
2150	85639	312498
2151	85680	312463
2152	85722	312431
2153	85764	312397
2154	85805	312362
2155	85846	312326
2156	85887	312292
2157	85928	312257
2158	85970	312227
2159	86011	312188
2160	86051	312152
2161	86093	312117
2162	86137	312094
2163	86180	312067
2164	86222	312034
2165	86262	311994
2166	86303	311957
2167	86344	311922
2168	86386	311892
2169	86428	311858
2170	86469	311824
2171	86511	311791
2172	86551	311752
2173	86592	311716
2174	86634	311684
2175	86676	311652
2176	86716	311613
2177	86755	311572
2178	86798	311543
2179	86838	311502
2180	86879	311466
2181	86919	311428
2182	86959	311390
2183	87003	311364
2184	87043	311326
2185	87085	311291
2186	87125	311254
2187	87167	311219
2188	87211	311194
2189	87257	311179
2190	87298	311141
2191	87338	311105
2192	87378	311064
2193	87418	311026
2194	87462	310999
2195	87504	310966
2196	87545	310930
2197	87586	310897
2198	87628	310864
2199	87669	310828
2200	87713	310804
2201	87755	310770
2202	87797	310739
2203	87839	310705
2204	87880	310672
2205	87919	310627
2206	87960	310590
2207	88001	310556
2208	88042	310520
2209	88083	310485
2210	88124	310450
2211	88168	310424
2212	88209	310387
2213	88249	310346
2214	88291	310314
2215	88332	310281
2216	88373	310242
2217	88415	310213
2218	88457	310177
2219	88499	310147
2220	88540	310112
2221	88581	310074
2222	88622	310038
2223	88664	310007
2224	88706	309973
2225	88752	309955
2226	88794	309921
2227	88836	309892
2228	88875	309848
2229	88917	309815
2230	88958	309779
2231	88998	309739
2232	89039	309705
2233	89082	309673
2234	89122	309635
2235	89165	309606
2236	89206	309569
2237	89248	309536
2238	89288	309498
2239	89329	309462
2240	89371	309430
2241	89411	309391
2242	89452	309355
2243	89492	309317
2244	89535	309285
2245	89576	309249
2246	89619	309221
2247	89661	309187
2248	89703	309156
2249	89744	309121
2250	89784	309079
2251	89825	309043
2252	89864	309002
2253	89905	308964
2254	89945	308924
2255	89984	308884
2256	90025	308848
2257	90066	308809
2258	90105	308767
2259	90146	308731
2260	90185	308687
2261	90224	308646
2262	90266	308612
2263	90308	308579
2264	90348	308542
2265	90391	308511
2266	90429	308463
2267	90470	308428
2268	90510	308389
2269	90553	308359
2270	90593	308319
2271	90634	308286
2272	90676	308250
2273	90716	308212
2274	90756	308172
2275	90797	308138
2276	90839	308103
2277	90876	308053
2278	90915	308013
2279	90956	307976
2280	90998	307943
2281	91040	307908
2282	91080	307869
2283	91120	307832
2284	91160	307790
2285	91202	307759
2286	91244	307725
2287	91288	307698
2288	91328	307661
2289	91371	307629
2290	91413	307598
2291	91455	307563
2292	91498	307536
2293	91539	307499
2294	91582	307468
2295	91623	307432
2296	91665	307400
2297	91706	307364
2298	91745	307322
2299	91787	307289
2300	91827	307249
2301	91870	307218
2302	91913	307188
2303	91956	307161
2304	91998	307126
2305	92041	307096
2306	92083	307064
2307	92123	307026
2308	92165	306992
2309	92207	306959
2310	92247	306920
2311	92287	306880
2312	92328	306843
2313	92372	306815
2314	92413	306781
2315	92454	306743
2316	92495	306707
2317	92535	306669
2318	92574	306626
2319	92614	306586
2320	92657	306557
2321	92699	306522
2322	92740	306487
2323	92780	306448
2324	92824	306419
2325	92863	306378
2326	92903	306338
2327	92941	306292
2328	92984	306260
2329	93024	306221
2330	93066	306190
2331	93104	306143
2332	93141	306093
2333	93179	306046
2334	93219	306006
2335	93259	305968
2336	93301	305934
2337	93342	305897
2338	93380	305853
2339	93423	305823
2340	93466	305791
2341	93507	305755
2342	93548	305719
2343	93590	305685
2344	93628	305638
2345	93668	305601
2346	93713	305575
2347	93756	305546
2348	93800	305520
2349	93842	305486
2350	93883	305450
2351	93924	305413
2352	93965	305377
2353	94006	305341
2354	94046	305301
2355	94089	305271
2356	94130	305236
2357	94172	305202
2358	94214	305167
2359	94255	305131
2360	94296	305096
2361	94338	305061
2362	94382	305034
2363	94423	304998
2364	94463	304958
2365	94504	304921
2366	94547	304891
2367	94587	304853
2368	94629	304818
2369	94669	304779
2370	94710	304743
2371	94751	304706
2372	94793	304673
2373	94835	304640
2374	94877	304607
2375	94918	304571
2376	94959	304533
2377	94997	304487
2378	95037	304448
2379	95078	304412
2380	95119	304373
2381	95160	304337
2382	95201	304302
2383	95242	304263
2384	95282	304225
2385	95325	304195
2386	95367	304161
2387	95408	304125
2388	95449	304087
2389	95492	304059
2390	95535	304027
2391	95576	303991
2392	95620	303962
2393	95661	303927
2394	95704	303895
2395	95745	303861
2396	95788	303828
2397	95828	303789
2398	95868	303750
2399	95911	303720
2400	95953	303686
2401	95994	303648
2402	96035	303612
2403	96075	303573
2404	96116	303537
2405	96157	303500
2406	96198	303463
2407	96240	303428
2408	96278	303382
2409	96314	303330
2410	96353	303289
2411	96392	303245
2412	96433	303207
2413	96474	303171
2414	96512	303126
2415	96554	303092
2416	96595	303055
2417	96638	303024
2418	96680	302989
2419	96721	302952
2420	96762	302915
2421	96804	302883
2422	96845	302848
2423	96889	302818
2424	96928	302777
2425	96970	302743
2426	97011	302705
2427	97055	302677
2428	97097	302645
2429	97137	302605
2430	97180	302574
2431	97220	302535
2432	97259	302491
2433	97300	302455
2434	97343	302424
2435	97386	302393
2436	97427	302356
2437	97467	302318
2438	97509	302284
2439	97551	302248
2440	97592	302214
2441	97632	302171
2442	97672	302132
2443	97712	302092
2444	97753	302055
2445	97795	302021
2446	97836	301985
2447	97877	301948
2448	97914	301900
2449	97956	301866
2450	97998	301833
2451	98039	301794
2452	98078	301753
2453	98119	301714
2454	98159	301676
2455	98201	301640
2456	98241	301602
2457	98281	301563
2458	98322	301524
2459	98362	301483
2460	98403	301448
2461	98447	301420
2462	98485	301373
2463	98526	301337
2464	98567	301300
2465	98608	301263
2466	98649	301226
2467	98690	301188
2468	98731	301151
2469	98771	301113
2470	98808	301062
2471	98849	301025
2472	98890	300990
2473	98933	300958
2474	98974	300921
2475	99015	300885
2476	99055	300845
2477	99098	300814
2478	99140	300781
2479	99183	300751
2480	99224	300713
2481	99264	300673
2482	99303	300630
2483	99343	300590
2484	99383	300549
2485	99424	300513
2486	99465	300477
2487	99506	300439
2488	99547	300401
2489	99593	300380
2490	99634	300343
2491	99679	300319
2492	99719	300279
2493	99759	300239
2494	99801	300205
2495	99843	300170
2496	99884	300134
2497	99926	300100
2498	99966	300060
2499	100007	300023
2500	100047	299983
2501	100091	299953
2502	100132	299916
2503	100173	299880
2504	100214	299842
2505	100254	299804
2506	100296	299770
2507	100340	299741
2508	100381	299704
2509	100425	299676
2510	100464	299634
2511	100507	299600
2512	100550	299570
2513	100590	299530
2514	100631	299493
2515	100675	299464
2516	100716	299429
2517	100758	299394
2518	100800	299359
2519	100842	299325
2520	100883	299288
2521	100924	299251
2522	100966	299219
2523	101007	299180
2524	101047	299140
2525	101092	299114
2526	101131	299071
2527	101171	299031
2528	101210	298989
2529	101251	298950
2530	101293	298917
2531	101333	298877
2532	101374	298840
2533	101415	298804
2534	101457	298769
2535	101499	298734
2536	101539	298694
2537	101579	298654
2538	101620	298617
2539	101661	298580
2540	101702	298542
2541	101743	298506
2542	101785	298472
2543	101827	298438
2544	101869	298404
2545	101911	298369
2546	101954	298337
2547	101993	298295
2548	102034	298257
2549	102075	298220
2550	102116	298184
2551	102157	298147
2552	102198	298109
2553	102244	298085
2554	102285	298048
2555	102328	298018
2556	102370	297984
2557	102410	297943
2558	102452	297907
2559	102493	297870
2560	102530	297822
2561	102572	297787
2562	102612	297747
2563	102652	297707
2564	102693	297670
2565	102735	297636
2566	102778	297604
2567	102820	297569
2568	102863	297540
2569	102904	297503
2570	102945	297464
2571	102986	297427
2572	103026	297388
2573	103070	297357
2574	103112	297324
2575	103156	297295
2576	103198	297260
2577	103237	297219
2578	103281	297188
2579	103325	297162
2580	103365	297121
2581	103408	297088
2582	103451	297056
2583	103491	297018
2584	103532	296980
2585	103574	296945
2586	103616	296911
2587	103657	296872
2588	103697	296834
2589	103739	296798
2590	103780	296762
2591	103818	296716
2592	103861	296682
2593	103901	296643
2594	103943	296608
2595	103984	296571
2596	104024	296530
2597	104066	296496
2598	104105	296455
2599	104148	296422
2600	104189	296385
2601	104230	296348
2602	104272	296313
2603	104310	296267
2604	104350	296226
2605	104391	296190
2606	104432	296152
2607	104475	296120
2608	104516	296083
2609	104557	296046
2610	104598	296008
2611	104638	295969
2612	104679	295932
2613	104719	295891
2614	104763	295861
2615	104804	295824
2616	104845	295787
2617	104886	295748
2618	104927	295712
2619	104968	295674
2620	105009	295638
2621	105049	295596
2622	105086	295549
2623	105129	295516
2624	105170	295479
2625	105214	295449
2626	105253	295407
2627	105294	295370
2628	105335	295331
2629	105375	295291
2630	105418	295258
2631	105462	295230
2632	105502	295191
2633	105542	295151
2634	105586	295121
2635	105627	295083
2636	105665	295038
2637	105706	295001
2638	105748	294966
2639	105789	294929
2640	105833	294899
2641	105875	294863
2642	105916	294828
2643	105957	294788
2644	105999	294753
2645	106039	294715
2646	106078	294671
2647	106119	294634
2648	106160	294595
2649	106201	294559
2650	106241	294518
2651	106283	294483
2652	106323	294443
2653	106367	294413
2654	106410	294381
2655	106451	294344
2656	106493	294309
2657	106532	294267
2658	106573	294230
2659	106615	294194
2660	106655	294153
2661	106699	294125
2662	106740	294087
2663	106783	294056
2664	106826	294023
2665	106867	293986
2666	106910	293952
2667	106951	293916
2668	106991	293877
2669	107033	293841
2670	107076	293808
2671	107117	293771
2672	107162	293743
2673	107202	293703
2674	107247	293676
2675	107288	293640
2676	107328	293600
2677	107368	293559
2678	107408	293519
2679	107450	293484
2680	107492	293448
2681	107533	293411
2682	107576	293379
2683	107617	293340
2684	107659	293306
2685	107700	293268
2686	107741	293230
2687	107782	293193
2688	107823	293155
2689	107861	293111
2690	107905	293080
2691	107947	293047
2692	107988	293008
2693	108030	292974
2694	108070	292932
2695	108111	292894
2696	108152	292858
2697	108196	292828
2698	108236	292788
2699	108276	292747
2700	108317	292709
2701	108358	292673
2702	108400	292635
2703	108439	292593
2704	108480	292556
2705	108525	292528
2706	108566	292491
2707	108608	292458
2708	108650	292421
2709	108687	292374
2710	108728	292336
2711	108770	292299
2712	108811	292262
2713	108850	292221
2714	108890	292178
2715	108931	292142
2716	108972	292103
2717	109015	292071
2718	109055	292030
2719	109095	291991
2720	109137	291956
2721	109179	291920
2722	109223	291891
2723	109264	291854
2724	109307	291820
2725	109347	291780
2726	109388	291744
2727	109428	291702
2728	109470	291667
2729	109509	291625
2730	109550	291586
2731	109594	291556
2732	109634	291515
2733	109678	291485
2734	109721	291453
2735	109762	291417
2736	109804	291380
2737	109844	291340
2738	109885	291301
2739	109925	291263
2740	109972	291240
2741	110012	291199
2742	110055	291166
2743	110095	291126
2744	110136	291088
2745	110177	291050
2746	110216	291009
2747	110258	290973
2748	110301	290940
2749	110340	290898
2750	110381	290859
2751	110421	290820
2752	110463	290783
2753	110504	290746
2754	110544	290705
2755	110584	290666
2756	110625	290627
2757	110666	290590
2758	110708	290555
2759	110749	290517
2760	110790	290479
2761	110830	290439
2762	110872	290403
2763	110912	290362
2764	110953	290325
2765	110995	290288
2766	111037	290253
2767	111079	290219
2768	111121	290183
2769	111161	290143
2770	111202	290105
2771	111244	290070
2772	111284	290028
2773	111324	289988
2774	111366	289953
2775	111405	289912
2776	111445	289871
2777	111486	289831
2778	111528	289796
2779	111572	289766
2780	111612	289727
2781	111654	289690
2782	111693	289649
2783	111733	289607
2784	111776	289575
2785	111816	289533
2786	111857	289496
2787	111900	289464
2788	111941	289426
2789	111983	289390
2790	112024	289353
2791	112065	289316
2792	112105	289274
2793	112146	289236
2794	112189	289202
2795	112234	289176
2796	112275	289138
2797	112317	289101
2798	112357	289062
2799	112398	289025
2800	112439	288987
2801	112483	288956
2802	112523	288916
2803	112565	288880
2804	112608	288848
2805	112647	288805
2806	112691	288773
2807	112731	288733
2808	112772	288696
2809	112814	288659
2810	112859	288631
2811	112901	288598
2812	112943	288562
2813	112983	288520
2814	113023	288480
2815	113065	288444
2816	113106	288407
2817	113146	288368
2818	113189	288332
2819	113229	288294
2820	113269	288253
2821	113311	288218
2822	113353	288182
2823	113394	288142
2824	113434	288102
2825	113477	288071
2826	113518	288032
2827	113558	287990
2828	113597	287949
2829	113637	287907
2830	113677	287867
2831	113718	287830
2832	113758	287789
2833	113800	287754
2834	113841	287715
2835	113883	287679
2836	113926	287646
2837	113967	287609
2838	114008	287571
2839	114048	287530
2840	114087	287488
2841	114130	287455
2842	114168	287409
2843	114209	287372
2844	114249	287331
2845	114291	287296
2846	114333	287258
2847	114374	287221
2848	114418	287190
2849	114457	287148
2850	114501	287118
2851	114540	287074
2852	114581	287034
2853	114621	286996
2854	114662	286956
2855	114704	286920
2856	114745	286884
2857	114787	286848
2858	114832	286819
2859	114872	286778
2860	114910	286733
2861	114951	286694
2862	114991	286655
2863	115033	286618
2864	115074	286581
2865	115115	286542
2866	115156	286505
2867	115198	286469
2868	115238	286430
2869	115278	286388
2870	115320	286352
2871	115362	286316
2872	115402	286276
2873	115443	286239
2874	115484	286201
2875	115528	286169
2876	115568	286129
2877	115609	286091
2878	115653	286059
2879	115693	286019
2880	115733	285980
2881	115774	285940
2882	115814	285901
2883	115855	285862
2884	115895	285821
2885	115936	285782
2886	115977	285745
2887	116018	285708
2888	116059	285668
2889	116099	285628
2890	116140	285590
2891	116181	285552
2892	116223	285517
2893	116265	285480
2894	116307	285445
2895	116348	285406
2896	116394	285380
2897	116435	285342
2898	116476	285306
2899	116519	285271
2900	116560	285234
2901	116601	285196
2902	116640	285152
2903	116682	285115
2904	116725	285083
2905	116767	285046
2906	116808	285009
2907	116849	284971
2908	116890	284933
2909	116932	284897
2910	116975	284863
2911	117016	284826
2912	117055	284781
2913	117092	284735
2914	117134	284699
2915	117175	284659
2916	117215	284620
2917	117257	284583
2918	117296	284542
2919	117338	284506
2920	117382	284474
2921	117423	284437
2922	117467	284406
2923	117508	284366
2924	117549	284327
2925	117589	284289
2926	117631	284252
2927	117677	284227
2928	117716	284183
2929	117760	284152
2930	117801	284114
2931	117842	284075
2932	117884	284039
2933	117925	284002
2934	117967	283965
2935	118008	283926
2936	118051	283893
2937	118091	283854
2938	118133	283817
2939	118174	283779
2940	118215	283741
2941	118255	283701
2942	118295	283660
2943	118336	283621
2944	118376	283582
2945	118418	283544
2946	118459	283505
2947	118503	283476
2948	118545	283439
2949	118585	283399
2950	118626	283361
2951	118667	283321
2952	118707	283282
2953	118749	283245
2954	118790	283208
2955	118832	283171
2956	118873	283134
2957	118916	283099
2958	118953	283052
2959	118996	283017
2960	119040	282986
2961	119078	282941
2962	119119	282902
2963	119161	282867
2964	119200	282825
2965	119242	282787
2966	119283	282750
2967	119325	282713
2968	119366	282677
2969	119408	282639
2970	119449	282602
2971	119491	282566
2972	119535	282535
2973	119576	282495
2974	119617	282457
2975	119660	282423
2976	119699	282382
2977	119740	282343
2978	119784	282312
2979	119828	282279
2980	119865	282233
2981	119902	282185
2982	119943	282146
2983	119984	282107
2984	120025	282070
2985	120066	282032
2986	120107	281992
2987	120151	281960
2988	120192	281923
2989	120233	281884
2990	120275	281848
2991	120316	281811
2992	120359	281776
2993	120402	281743
2994	120444	281708
2995	120487	281673
2996	120528	281634
2997	120570	281600
2998	120612	281562
2999	120653	281523
3000	120692	281482
3001	120732	281440
3002	120772	281399
3003	120813	281361
3004	120854	281324
3005	120895	281284
3006	120935	281245
3007	120977	281207
3008	121021	281177
3009	121063	281141
3010	121106	281106
3011	121149	281072
3012	121189	281031
3013	121227	280988
3014	121269	280950
3015	121312	280916
3016	121354	280880
3017	121397	280848
3018	121438	280809
3019	121483	280780
3020	121526	280745
3021	121567	280707
3022	121614	280683
3023	121655	280643
3024	121696	280605
3025	121741	280576
3026	121783	280540
3027	121825	280503
3028	121866	280466
3029	121906	280424
3030	121946	280383
3031	121986	280343
3032	122029	280309
3033	122070	280271
3034	122112	280235
3035	122153	280196
3036	122194	280159
3037	122235	280119
3038	122276	280081
3039	122320	280049
3040	122363	280016
3041	122405	279979
3042	122447	279944
3043	122490	279909
3044	122533	279875
3045	122574	279836
3046	122616	279799
3047	122659	279766
3048	122700	279728
3049	122742	279691
3050	122783	279653
3051	122825	279617
3052	122866	279577
3053	122906	279538
3054	122948	279501
3055	122991	279467
3056	123029	279422
3057	123071	279385
3058	123112	279347
3059	123156	279316
3060	123197	279277
3061	123239	279239
3062	123280	279202
3063	123324	279169
3064	123365	279131
3065	123406	279093
3066	123448	279057
3067	123491	279023
3068	123534	278988
3069	123576	278952
3070	123618	278916
3071	123660	278879
3072	123702	278844
3073	123746	278811
3074	123787	278773
3075	123829	278737
3076	123871	278701
3077	123914	278666
3078	123956	278631
3079	124000	278597
3080	124042	278561
3081	124083	278522
3082	124124	278486
3083	124165	278445
3084	124207	278410
3085	124250	278376
3086	124294	278343
3087	124337	278309
3088	124379	278272
3089	124421	278236
3090	124463	278200
3091	124505	278163
3092	124546	278126
3093	124589	278090
3094	124631	278055
3095	124675	278022
3096	124716	277983
3097	124757	277946
3098	124799	277909
3099	124839	277869
3100	124884	277839
3101	124926	277802
3102	124965	277759
3103	125006	277719
3104	125046	277680
3105	125088	277643
3106	125129	277604
3107	125171	277568
3108	125211	277526
3109	125251	277487
3110	125294	277451
3111	125336	277415
3112	125378	277378
3113	125420	277341
3114	125464	277311
3115	125504	277270
3116	125545	277230
3117	125585	277190
3118	125630	277161
3119	125672	277123
3120	125713	277086
3121	125756	277050
3122	125797	277012
3123	125840	276977
3124	125881	276938
3125	125923	276902
3126	125966	276869
3127	126006	276828
3128	126049	276792
3129	126090	276753
3130	126132	276718
3131	126174	276682
3132	126215	276642
3133	126257	276605
3134	126300	276571
3135	126342	276534
3136	126384	276498
3137	126425	276460
3138	126467	276424
3139	126504	276376
3140	126544	276336
3141	126585	276295
3142	126627	276259
3143	126667	276219
3144	126707	276177
3145	126747	276136
3146	126790	276102
3147	126830	276062
3148	126871	276024
3149	126911	275983
3150	126953	275945
3151	126996	275911
3152	127037	275873
3153	127083	275844
3154	127124	275805
3155	127160	275755
3156	127200	275715
3157	127242	275677
3158	127282	275637
3159	127323	275598
3160	127365	275562
3161	127405	275521
3162	127448	275486
3163	127490	275449
3164	127531	275411
3165	127574	275377
3166	127615	275339
3167	127656	275298
3168	127697	275261
3169	127741	275229
3170	127784	275194
3171	127826	275156
3172	127868	275120
3173	127905	275074
3174	127947	275036
3175	127988	274998
3176	128029	274959
3177	128071	274922
3178	128114	274887
3179	128154	274847
3180	128196	274809
3181	128238	274773
3182	128281	274738
3183	128322	274700
3184	128363	274662
3185	128406	274627
3186	128450	274593
3187	128490	274553
3188	128533	274518
3189	128575	274481
3190	128617	274444
3191	128659	274409
3192	128699	274367
3193	128740	274330
3194	128781	274291
3195	128823	274254
3196	128865	274217
3197	128908	274181
3198	128950	274145
3199	128993	274110
3200	129035	274074
3201	129076	274035
3202	129120	274003
3203	129162	273966
3204	129203	273928
3205	129248	273896
3206	129288	273856
3207	129330	273818
3208	129370	273779
3209	129412	273741
3210	129454	273705
3211	129496	273667
